id,nazwa
4138,Stowarzyszenie Ragus Sp. z o.o.
4139,Jancewicz i syn s.c.
4140,Kuzior-Słaba s.c.
4141,Torbus-Sorbian s.c.
4142,Smoczyk Sp. z o.o.
4143,Ostafin-Sobiło Sp. z o.o.
4144,PPUH Tabisz
4145,Milczarczyk-Szymańczyk s.c.
4146,FPUH Klimko
4147,Grupa Gruza
4148,Szczepan i syn s.c.
4149,Fundacja Rajchel
4150,Fundacja Kaziród
4151,Grupa Wyrobek
4152,Wasyluk-Szymańczyk S.A.
4153,Spółdzielnia Wyderka
4154,Zbroja Sp.j.
4155,Jonak-Dziczek i syn s.c.
4156,Sudak-Fijałek Sp.k.
4157,Wawryniuk-Matuszyk i syn s.c.
4158,FPUH Kopczyk-Sendor Sp.j.
4159,Gabinety Olma S.A.
4160,Ficoń Sp.k.
4161,Płócienniczak i syn s.c.
4162,PPUH Skałka-Amanowicz S.A.
4163,Grupa Lepak
4164,Grupa Kuzior
4165,Sondej S.A.
4166,Gabinety Gregorek i syn s.c.
4167,Wasiewicz s.c.
4168,Spółdzielnia Tyka Sp.k.
4169,Spółdzielnia Wojtak S.A.
4170,Golda-Burzec Sp. z o.o.
4171,Karpeta-Wosiak Sp.k.
4172,Spółdzielnia Nowotka-Sularz Sp.k.
4173,PPUH Dziób
4174,Grupa Kolarz-Opalach Sp. z o.o.
4175,Fundacja Dorobek
4176,Cieplucha-Paśnik Sp. z o.o. Sp.k.
4177,Machoń-Antoń Sp.j.
4178,PPUH Kosznik
4179,Grupa Konrad
4180,Stowarzyszenie Józefczak S.A.
4181,Fundacja Woroch Sp.k.
4182,PPUH Tórz Sp. z o.o. Sp.k.
4183,PPUH Śmieja Sp.k.
4184,Fikus Sp.j.
4185,FPUH Krzykała Sp. z o.o. Sp.k.
4186,PPUH Olas-Cader Sp. z o.o.
4187,Hawro s.c.
4188,FPUH Nurek-Gilewicz Sp.k.
4189,Fundacja Kiełbowicz-Terka s.c.
4190,Syroka-Żołądź Sp.j.
4191,FPUH Konat
4192,Osipiuk Sp.k.
4193,Grupa Ostapczuk-Tlałka Sp. z o.o.
4194,Gabinety Swiątek-Krasa s.c.
4195,Lipowicz i syn s.c.
4196,Gabinety Kopyść-Jałowiec S.A.
4197,Wiertelak Sp. z o.o. Sp.k.
4198,Spółdzielnia Gogół-Zagrajek Sp.j.
4199,PPUH Kuder-Maćczak S.A.
4200,Stowarzyszenie Geisler
4201,Spółdzielnia Lica
4202,Zacharek s.c.
4203,Zatoń-Szczypiór Sp. z o.o. Sp.k.
4204,PPUH Garczyk Sp. z o.o.
4205,Spółdzielnia Dylong Sp. z o.o.
4206,Stowarzyszenie Królczyk-Pezda Sp. z o.o.
4207,Fundacja Skierka
4208,Fundacja Łosiak S.A.
4209,Janowiak-Świstek i syn s.c.
4210,Stowarzyszenie Doktór-Glaza Sp.k.
4211,Fierek-Porzucek i syn s.c.
4212,Wołos-Wolff s.c.
4213,Janasz i syn s.c.
4214,Gabinety Walenciak
4215,Stowarzyszenie Ochnik-Stanisławek Sp.k.
4216,Chołody i syn s.c.
4217,Spółdzielnia Ciołczyk s.c.
4218,Borczyk Sp. z o.o. Sp.k.
4219,Gabinety Lizoń Sp.j.
4220,Szyba-Dyszkiewicz s.c.
4221,Spółdzielnia Krępa-Komisarek Sp. z o.o.
4222,FPUH Prażuch-Bembenek Sp. z o.o.
4223,Dziadkowiec Sp. z o.o.
4224,Spółdzielnia Malara
4225,Bryzek s.c.
4226,Kilar Sp.k.
4227,Spółdzielnia Kabala i syn s.c.
4228,Spółdzielnia Księżyk-Komisarczyk Sp. z o.o.
4229,Spółdzielnia Zyga-Pietraszkiewicz Sp.j.
4230,Kurc Sp.k.
4231,Pietrus S.A.
4232,Stowarzyszenie Szarzec
4233,Ławniczek Sp. z o.o. Sp.k.
4234,Watras i syn s.c.
4235,Grupa Gruza i syn s.c.
4236,FPUH Mordak Sp. z o.o. Sp.k.
4237,Bareja-Juśkiewicz S.A.
4238,Stowarzyszenie Wojewódka-Dycha Sp. z o.o. Sp.k.
4239,Gabinety Kurtyka
4240,Spółdzielnia Tabak
4241,Gołek s.c.
4242,Gabinety Wojtoń i syn s.c.
4243,FPUH Syroka-Drobnik Sp. z o.o. Sp.k.
4244,Spółdzielnia Szyja-Tomaszuk i syn s.c.
4245,Leonowicz-Kołaczyk Sp. z o.o. Sp.k.
4246,FPUH Sromek-Łuksza Sp. z o.o. Sp.k.
4247,Hamrol-Noszczyk Sp.k.
4248,PPUH Laszkiewicz
4249,Stowarzyszenie Fronczek
4250,Stowarzyszenie Krzysiek
4251,Stowarzyszenie Grzech-Niedbał Sp. z o.o. Sp.k.
4252,Grupa Janczura Sp. z o.o.
4253,Grupa Abramczuk S.A.
4254,Szczechowicz i syn s.c.
4255,FPUH Widłak-Koziatek Sp. z o.o.
4256,Kubieniec-Dziób s.c.
4257,Rode Sp. z o.o.
4258,FPUH Maszczyk-Rudzik Sp.k.
4259,Dzwonnik-Kapinos Sp. z o.o. Sp.k.
4260,Fundacja Dejneka Sp. z o.o.
4261,Spółdzielnia Dawidek-Sieg Sp. z o.o.
4262,Natanek S.A.
4263,Stowarzyszenie Bekus-Flieger Sp.k.
4264,Sondej-Siekierka Sp. z o.o. Sp.k.
4265,Stowarzyszenie Ludwin
4266,Hutyra Sp. z o.o. Sp.k.
4267,Kluczek-Pajek Sp. z o.o. Sp.k.
4268,PPUH Kinal-Łodej i syn s.c.
4269,Spółdzielnia Bąbol-Majzner s.c.
4270,Kłósek-Kut i syn s.c.
4271,Suchora-Pleban i syn s.c.
4272,PPUH Fidos s.c.
4273,Gabinety Dubik
4274,Gabinety Pachnik
4275,FPUH Seweryniak-Hałat Sp.k.
4276,Cygal Sp. z o.o. Sp.k.
4277,PPUH Gapys Sp.k.
4278,Fundacja Jagieło Sp. z o.o. Sp.k.
4279,Grupa Juszczuk
4280,Fundacja Kajdas-Drobisz s.c.
4281,Mycek-Kiepas Sp. z o.o.
4282,Stowarzyszenie Gadzina
4283,Chatys S.A.
4284,Wywiał-Sieradzan S.A.
4285,Stypka Sp. z o.o. Sp.k.
4286,PPUH Świerad-Such S.A.
4287,Kubasiak-Jop s.c.
4288,Margas-Dulemba Sp.j.
4289,PPUH Filak
4290,Fundacja Jędruch-Han Sp.k.
4291,PPUH Cłapa-Wołoszczuk s.c.
4292,Gabinety Kulczak s.c.
4293,Orszulik S.A.
4294,Kierepka Sp. z o.o.
4295,Wendt Sp. z o.o.
4296,Krefta-Drygas S.A.
4297,Sidorczuk-Kłysz Sp. z o.o.
4298,Spółdzielnia Saj s.c.
4299,Stowarzyszenie Gorgol-Stempin Sp.j.
4300,Gabinety Kuczaj-Bak Sp.j.
4301,Płoskonka-Jeszka s.c.
4302,Płocharczyk-Miszkiel Sp.j.
4303,Wiciak Sp. z o.o. Sp.k.
4304,Spółdzielnia Kowala Sp.k.
4305,Gabinety Cukier-Wyderka Sp.k.
4306,Stowarzyszenie Domowicz
4307,Grupa Kubasiewicz
4308,Ratka s.c.
4309,Fundacja Szlęk Sp.k.
4310,Spółdzielnia Berek i syn s.c.
4311,Spółdzielnia Jamroży s.c.
4312,Dyszkiewicz-Lulek Sp.k.
4313,FPUH Budych
4314,Stowarzyszenie Hanusiak
4315,Spółdzielnia Gąsienica
4316,Parda-Żołądź Sp.k.
4317,Misiurek i syn s.c.
4318,Spółdzielnia Cudzich-Kapera Sp.j.
4319,Dębosz i syn s.c.
4320,Fundacja Lisik-Hasiak i syn s.c.
4321,PPUH Skomra-Pakosz Sp.j.
4322,Dulas-Pyrkosz S.A.
4323,Milka-Pagacz Sp.j.
4324,Kurzyna-Krokosz S.A.
4325,Szmuc i syn s.c.
4326,Grupa Oleksa
4327,Fundacja Mainka
4328,Żach-Samulak s.c.
4329,Sakwa s.c.
4330,Spółdzielnia Brodowicz-Krysik Sp.j.
4331,Kupś Sp.j.
4332,Grupa Sarota
4333,Bakalarczyk-Bilewicz s.c.
4334,Gabinety Sołtysek S.A.
4335,Dynia Sp. z o.o.
4336,Srokosz-Gęgotek Sp. z o.o. Sp.k.
4337,Okła-Lato s.c.
4338,Stypuła-Goral i syn s.c.
4339,Gnyp Sp. z o.o. Sp.k.
4340,Dudała-Tyniec Sp.j.
4341,Spółdzielnia Gajdzik Sp.j.
4342,Grupa Cieciura-Ryguła Sp. z o.o. Sp.k.
4343,FPUH Przewoźnik-Macha Sp.k.
4344,Zinkiewicz-Michel s.c.
4345,FPUH Zaborek Sp. z o.o. Sp.k.
4346,Kiwior s.c.
4347,Grupa Rode-Lenda s.c.
4348,Grupa Gmur-Tondera Sp.j.
4349,Grupa Wrześniak-Furgał s.c.
4350,Spółdzielnia Ostapczuk-Faruga Sp.k.
4351,Korgul-Węgrzyk s.c.
4352,FPUH Samul Sp.j.
4353,Stowarzyszenie Łakota S.A.
4354,Stoch-Karczmarek i syn s.c.
4355,Guziak-Dolega Sp.k.
4356,FPUH Korab s.c.
4357,FPUH Koronkiewicz
4358,Gabinety Flisiak
4359,Olszowa s.c.
4360,Babiuch-Mortka S.A.
4361,Gabinety Oziębło-Armata i syn s.c.
4362,Fundacja Krakowczyk-Żołądź i syn s.c.
4363,Uss-Łupina s.c.
4364,PPUH Twardzik Sp. z o.o.
4365,Grupa Doktor i syn s.c.
4366,Fojt i syn s.c.
4367,FPUH Leszczuk
4368,Fundacja Hajder-Reichel Sp. z o.o. Sp.k.
4369,Spółdzielnia Dunal-Kusztal Sp. z o.o.
4370,Spółdzielnia Jarema-Zontek Sp. z o.o. Sp.k.
4371,Kosela-Cichos Sp. z o.o. Sp.k.
4372,Grabara-Zębik Sp.j.
4373,Spółdzielnia Ragus
4374,Armata-Gajowiak Sp.k.
4375,Grupa Freitag Sp.k.
4376,Hutyra i syn s.c.
4377,Gabinety Pietrak s.c.
4378,Woszczak Sp. z o.o. Sp.k.
4379,Brygoła S.A.
4380,PPUH Borczyk
4381,Raźniak-Broncel s.c.
4382,Grupa Tylus
4383,Fundacja Piestrzeniewicz-Duszkiewicz Sp. z o.o.
4384,Merchel-Goliasz Sp. z o.o. Sp.k.
4385,PPUH Barej
4386,Becker Sp.k.
4387,Styrna Sp.j.
4388,Kościk Sp. z o.o.
4389,Zach S.A.
4390,Grupa Basak
4391,PPUH Putek Sp.k.
4392,Karsznia-Pachuta i syn s.c.
4393,Florian-Grzywnowicz Sp. z o.o. Sp.k.
4394,Stowarzyszenie Tusk-Dyda Sp. z o.o. Sp.k.
4395,Dąbal-Pelka Sp. z o.o.
4396,Grupa Posłuszny Sp. z o.o.
4397,Fundacja Miszkurka-Fąferek Sp. z o.o. Sp.k.
4398,Pytlarz i syn s.c.
4399,Fundacja Pudełek
4400,Gogola-Lenarcik Sp. z o.o. Sp.k.
4401,Flasza-Wożniak S.A.
4402,Spółdzielnia Żybura
4403,Grupa Drozda-Matusewicz S.A.
4404,FPUH Andryszczyk s.c.
4405,Hawro-Stawczyk Sp. z o.o. Sp.k.
4406,Gabinety Stróż-Tryka S.A.
4407,Kowala-Bazyluk Sp. z o.o.
4408,Fundacja Kurzak Sp.j.
4409,Preś Sp. z o.o.
4410,Gabinety Sereda Sp.k.
4411,Barcz Sp. z o.o.
4412,Stowarzyszenie Hermann Sp. z o.o.
4413,Spółdzielnia Smoczyk
4414,Spółdzielnia Łuczkiewicz Sp.k.
4415,Kopytko Sp.k.
4416,Stowarzyszenie Kościelak s.c.
4417,FPUH Maszota-Stempniak Sp. z o.o. Sp.k.
4418,Fundacja Bembenek
4419,Terka-Stroka Sp.j.
4420,Gabinety Oczko
4421,Spółdzielnia Swacha-Olszowa Sp.j.
4422,Waszczyk Sp.j.
4423,Trybuś Sp. z o.o. Sp.k.
4424,Grupa Czerwionka
4425,Grupa Mordak-Kopij i syn s.c.
4426,Stowarzyszenie Natanek i syn s.c.
4427,Dumała S.A.
4428,Spółdzielnia Garbacik
4429,Grupa Osipiuk-Sklorz s.c.
4430,Fundacja Jędrys
4431,Trawka-Spólnik s.c.
4432,Gabinety Machniak S.A.
4433,Spółdzielnia Szczubełek
4434,Grupa Kocurek-Bednarowicz Sp. z o.o. Sp.k.
4435,PPUH Wietecha
4436,Stowarzyszenie Haponiuk Sp. z o.o.
4437,Gabinety Broś Sp. z o.o.
4438,Klyta-Żyrek s.c.
4439,FPUH Łobacz Sp.k.
4440,Wałdoch i syn s.c.
4441,Barłóg-Karpeta Sp. z o.o. Sp.k.
4442,Korab-Prażmo s.c.
4443,PPUH Swacha-Broniarek Sp.j.
4444,Gemza-Szmagaj Sp.j.
4445,Kremer Sp. z o.o. Sp.k.
4446,Kornet Sp.k.
4447,Kwapisiewicz Sp. z o.o.
4448,Stowarzyszenie Bereś
4449,Dziadowicz-Wołos Sp.j.
4450,Waszczyk-Wołodźko Sp.k.
4451,Pietrasz Sp.j.
4452,Grupa Ślipek-Dąbrówka Sp. z o.o. Sp.k.
4453,FPUH Sado-Weremczuk Sp.j.
4454,Rembisz s.c.
4455,Klus Sp.j.
4456,PPUH Stryjek
4457,Fundacja Iskierka-Jaremek Sp. z o.o.
4458,Fundacja Klyszcz-Kempny Sp.j.
4459,Thiel S.A.
4460,FPUH Kusztal-Sypek Sp.k.
4461,Spółdzielnia Rychel
4462,Przeklasa-Mrózek Sp.j.
4463,PPUH Liśkiewicz
4464,Fundacja Andruszko s.c.
4465,Spółdzielnia Borkiewicz-Cuch Sp. z o.o. Sp.k.
4466,PPUH Radzio-Burchardt Sp. z o.o. Sp.k.
4467,Ścibior i syn s.c.
4468,Fundacja Szczepaniuk
4469,Spółdzielnia Wejman-Kopyść Sp. z o.o.
4470,Spółdzielnia Karczmarz-Polakiewicz Sp. z o.o.
4471,Stowarzyszenie Sadura s.c.
4472,Margas Sp.k.
4473,PPUH Troka-Olkowicz Sp. z o.o.
4474,Spółdzielnia Plewnia-Hawrylak Sp.k.
4475,Włodarz-Rohde S.A.
4476,Kosela-Drobny Sp.j.
4477,Fundacja Miśkowiec-Petryk Sp. z o.o.
4478,Spółdzielnia Barcz
4479,Grupa Kajdas-Solarczyk Sp.k.
4480,Malara-Ludwisiak i syn s.c.
4481,Drewicz Sp.k.
4482,Gabinety Zawal-Lampart Sp.j.
4483,Krokosz-Józefczak Sp.k.
4484,Stowarzyszenie Smolka-Pielech Sp. z o.o. Sp.k.
4485,Gabinety Uziębło s.c.
4486,FPUH Klupś Sp. z o.o. Sp.k.
4487,Stowarzyszenie Osica-Gąbka S.A.
4488,PPUH Kazior-Krefta s.c.
4489,Grupa Kanarek-Kawiak Sp. z o.o. Sp.k.
4490,Spółdzielnia Szyca Sp.j.
4491,Lenc-Demiańczuk Sp.k.
4492,Meissner-Bak Sp.j.
4493,Pietrasiak Sp.j.
4494,Madejczyk Sp.k.
4495,PPUH Surmiak
4496,Grupa Kubiaczyk
4497,Steuer-Linkiewicz Sp.k.
4498,Gabinety Litewka Sp.j.
4499,Trzepizur Sp.k.
4500,Stowarzyszenie Bilewicz
4501,Karpik Sp. z o.o. Sp.k.
4502,Stowarzyszenie Lesiewicz
4503,Grupa Ludwisiak
4504,PPUH Elert Sp. z o.o.
4505,PPUH Subocz Sp. z o.o. Sp.k.
4506,Zubowicz-Krüger Sp. z o.o.
4507,Przewoźna S.A.
4508,Kierepka-Puc i syn s.c.
4509,Stowarzyszenie Smolec-Czosnyka Sp. z o.o. Sp.k.
4510,Grupa Micał-Janasz s.c.
4511,Fundacja Pasieczna s.c.
4512,Gabinety Półchłopek Sp. z o.o.
4513,Fundacja Cichowlas Sp. z o.o.
4514,Rycerz-Korzeniak Sp.k.
4515,Gabinety Korta S.A.
4516,Karczmarek-Makurat S.A.
4517,Gabinety Lukas
4518,Stowarzyszenie Świerad i syn s.c.
4519,Spółdzielnia Kubowicz-Sabak Sp. z o.o. Sp.k.
4520,Spółdzielnia Thomas
4521,Bilik-Marciniszyn S.A.
4522,Sztaba S.A.
4523,Spółdzielnia Kołsut-Żuberek Sp.j.
4524,PPUH Śnieg
4525,Fundacja Rząca
4526,Spółdzielnia Kieloch-Gros S.A.
4527,Potyrała Sp. z o.o.
4528,Gabinety Krzeszowiec
4529,Jonczyk s.c.
4530,Jany-Długajczyk Sp. z o.o.
4531,Krzystek Sp.j.
4532,Stowarzyszenie Kara
4533,Gietka S.A.
4534,Stowarzyszenie Ernst Sp. z o.o. Sp.k.
4535,Gabinety Muniak
4536,Wilkos-Furgała Sp.k.
4537,Wojtyna-Miksza Sp. z o.o.
4538,Matulka i syn s.c.
4539,Grupa Zmarzły
4540,Jędruch-Stoltmann i syn s.c.
4541,Gromala-Filak Sp. z o.o. Sp.k.
4542,Fundacja Graboś Sp. z o.o.
4543,Kożuszek-Garncarek Sp.k.
4544,Stowarzyszenie Sabak Sp. z o.o.
4545,PPUH Berg Sp. z o.o. Sp.k.
4546,Grupa Aleksa
4547,PPUH Chowaniak Sp.k.
4548,Gabinety Bachanek-Lipowicz Sp. z o.o. Sp.k.
4549,Ziemkiewicz Sp.k.
4550,FPUH Dobroń-Królczyk i syn s.c.
4551,Kieloch-Fiołek Sp.j.
4552,FPUH Kozieja
4553,Gabinety Deryło i syn s.c.
4554,Soliwoda-Bieszke Sp.k.
4555,Stowarzyszenie Stark Sp.k.
4556,Grupa Latoszek-Myga Sp.j.
4557,FPUH Kamieniak-Pawela Sp. z o.o.
4558,PPUH Musiolik
4559,Grupa Makulec
4560,Grupa Miros-Holc Sp.j.
4561,Wałęsa-Pyszczek S.A.
4562,Mikosz-Kuśka Sp. z o.o.
4563,Stowarzyszenie Truchel Sp.j.
4564,Grupa Mirgos i syn s.c.
4565,Konstanty-Jasionek Sp.j.
4566,FPUH Aleksa Sp. z o.o.
4567,Kuster Sp.k.
4568,PPUH Olkowicz
4569,Grupa Leśna-Dziewit Sp. z o.o.
4570,Łyskawa Sp. z o.o. Sp.k.
4571,FPUH Kosiak-Wac Sp.j.
4572,FPUH Padło
4573,FPUH Milej Sp. z o.o.
4574,Fundacja Błaszyk Sp. z o.o. Sp.k.
4575,Jonik-Materka s.c.
4576,Spółdzielnia Osojca Sp.j.
4577,Grzelczyk-Semik Sp.k.
4578,Langiewicz i syn s.c.
4579,Famuła Sp. z o.o. Sp.k.
4580,PPUH Behrendt Sp. z o.o.
4581,Nieścior-Pacia i syn s.c.
4582,Stowarzyszenie Szymanik-Draus Sp.j.
4583,Buśko Sp.k.
4584,Spółdzielnia Wąsala i syn s.c.
4585,FPUH Maruszczak-Jonczyk Sp. z o.o.
4586,Zyzik-Jaźwiec Sp. z o.o. Sp.k.
4587,Grupa Kinder-Bałazy Sp.k.
4588,Siemieńczuk-Ruman S.A.
4589,Szabla Sp. z o.o. Sp.k.
4590,Latek-Zagrodnik Sp. z o.o.
4591,Grupa Leonowicz Sp. z o.o. Sp.k.
4592,Składanek i syn s.c.
4593,Grupa Parkitna-Zioła Sp.k.
4594,Gadzina Sp. z o.o.
4595,Spółdzielnia Polasik i syn s.c.
4596,Kryszczuk Sp. z o.o. Sp.k.
4597,PPUH Szkup-Jędruszczak Sp. z o.o. Sp.k.
4598,PPUH Borysiewicz-Wita S.A.
4599,Jakubiuk-Barszczak s.c.
4600,Żach Sp. z o.o.
4601,PPUH Strojna-Trojanek Sp. z o.o. Sp.k.
4602,Ciaś Sp. z o.o. Sp.k.
4603,Gabinety Hajder Sp. z o.o. Sp.k.
4604,Stowarzyszenie Brach i syn s.c.
4605,Zawiasa i syn s.c.
4606,FPUH Godyń
4607,PPUH Pałac-Matacz s.c.
4608,Grupa Preś Sp. z o.o. Sp.k.
4609,PPUH Superson-Petryk S.A.
4610,Gabinety Huczek
4611,Gabinety Protasiuk-Organiściak s.c.
4612,FPUH Nazarko-Kostro i syn s.c.
4613,FPUH Majzner-Podleśna S.A.
4614,Posłuszna S.A.
4615,FPUH Szajek s.c.
4616,Fundacja Groborz
4617,Sadownik-Guzdek Sp.k.
4618,Pabis-Hornik i syn s.c.
4619,Chołody i syn s.c.
4620,Fundacja Sinkiewicz
4621,Fundacja Porwoł Sp.j.
4622,Cheba-Moczko S.A.
4623,Nieborak s.c.
4624,Spółdzielnia Guzdek-Maciuk i syn s.c.
4625,Stowarzyszenie Pikula-Michnik Sp.k.
4626,Jędrzejek-Pawlos s.c.
4627,FPUH Kudela-Kubiaczyk Sp. z o.o. Sp.k.
4628,Jakimiak s.c.
4629,Pakos S.A.
4630,Pyc i syn s.c.
4631,Foremniak i syn s.c.
4632,PPUH Kędziorek Sp. z o.o.
4633,Grupa Milczarczyk-Jany i syn s.c.
4634,Lademann-Misiaszek S.A.
4635,Stowarzyszenie Kandziora
4636,Kinal Sp.j.
4637,PPUH Armata
4638,Długajczyk-Pituła Sp. z o.o.
4639,Kliber S.A.
4640,Kurz-Fedak i syn s.c.
4641,Stowarzyszenie Wielgos i syn s.c.
4642,Fundacja Ścibior
4643,FPUH Gołek-Chaba Sp. z o.o.
4644,Fundacja Matwiejczyk
4645,Słoboda-Stypa Sp. z o.o. Sp.k.
4646,Cymer-Stefankiewicz Sp. z o.o. Sp.k.
4647,FPUH Dorna
4648,Kusio i syn s.c.
4649,Stowarzyszenie Kawulok i syn s.c.
4650,PPUH Moroń-Ziegert Sp. z o.o. Sp.k.
4651,Spółdzielnia Schubert-Sędek Sp.j.
4652,Spółdzielnia Walus-Mik Sp.j.
4653,PPUH Wyciszkiewicz Sp. z o.o.
4654,FPUH Mich
4655,Stowarzyszenie Myga i syn s.c.
4656,Pawela Sp.j.
4657,Gabinety Szczerek-Rembisz Sp. z o.o.
4658,Wudarczyk Sp.k.
4659,Oleszczak-Ostapiuk Sp.j.
4660,Widuch i syn s.c.
4661,Fijoł S.A.
4662,Spółdzielnia Breś-Jas Sp.k.
4663,Grupa Czubaszek Sp.k.
4664,Fojt Sp.j.
4665,Gabinety Olas
4666,FPUH Fiołek-Zysk Sp.j.
4667,Klorek S.A.
4668,Fundacja Kaszkowiak-Nieścior Sp. z o.o.
4669,Wiertel-Mikusek S.A.
4670,Szwiec-Wojniak Sp. z o.o.
4671,Konieczek-Górnisiewicz Sp.j.
4672,Obiała Sp.j.
4673,Gabinety Bartman Sp.j.
4674,Breś S.A.
4675,FPUH Sendor
4676,Stowarzyszenie Droździel i syn s.c.
4677,Grupa Lewko
4678,Stowarzyszenie Górkiewicz-Grosz i syn s.c.
4679,FPUH Lamch
4680,Stowarzyszenie Kurczak Sp. z o.o.
4681,PPUH Gryciuk
4682,Spółdzielnia Kabala Sp. z o.o.
4683,FPUH Dziedzina S.A.
4684,Gabinety Piekarek i syn s.c.
4685,PPUH Karpiak i syn s.c.
4686,Gabinety Terka Sp. z o.o.
4687,Fundacja Suchojad Sp.j.
4688,Spółdzielnia Prochownik-Skubała S.A.
4689,Irla Sp.k.
4690,Fundacja Kubina-Tolak i syn s.c.
4691,Rompa-Murat Sp. z o.o. Sp.k.
4692,FPUH Mikita-Tofil S.A.
4693,Jasica-Simon Sp. z o.o.
4694,PPUH Szłapa-Szeja S.A.
4695,Fundacja Nieścioruk s.c.
4696,Dycha-Tyniec Sp. z o.o.
4697,Spółdzielnia Siemek-Oskroba s.c.
4698,Gabinety Jędrys
4699,Gabinety Rembisz
4700,Kwinta Sp.k.
4701,Fundacja Szelest
4702,Pianka-Wydmuch Sp. z o.o.
4703,Fundacja Osada-Wilusz Sp. z o.o.
4704,Morys Sp. z o.o. Sp.k.
4705,Stowarzyszenie Wasążnik
4706,Kiełek i syn s.c.
4707,Serwa Sp.j.
4708,FPUH Twardosz S.A.
4709,Stowarzyszenie Anioła Sp. z o.o.
4710,Stowarzyszenie Tabiś-Maras Sp. z o.o. Sp.k.
4711,Osman i syn s.c.
4712,Gerlach-Wawryniuk Sp.k.
4713,Gabinety Bartoszczyk
4714,Grupa Żero
4715,Tarasek Sp. z o.o.
4716,Karpiak-Nagel Sp. z o.o. Sp.k.
4717,Danel-Stroka i syn s.c.
4718,PPUH Gumieniak i syn s.c.
4719,Mycek Sp. z o.o.
4720,Smardz S.A.
4721,FPUH Rzeźniczek Sp.j.
4722,Perka Sp.j.
4723,Moskalik i syn s.c.
4724,Fundacja Cieplucha Sp.j.
4725,Stowarzyszenie Cichos-Bryda s.c.
4726,Bekus-Jachimczak Sp. z o.o. Sp.k.
4727,Stowarzyszenie Klemczak s.c.
4728,Moniuszko-Krefta Sp. z o.o.
4729,Grupa Bojczuk
4730,FPUH Toma-Molga i syn s.c.
4731,Gabinety Andrzejuk Sp. z o.o. Sp.k.
4732,FPUH Koziarz
4733,Grupa Jaje Sp. z o.o.
4734,Sierota-Maciejko Sp. z o.o.
4735,Fundacja Gamrat s.c.
4736,Stowarzyszenie Barteczko-Gronostaj i syn s.c.
4737,Gabinety Krzysiek-Tomalik i syn s.c.
4738,Organiściak-Tułacz Sp. z o.o.
4739,Tułacz S.A.
4740,FPUH Głowienka S.A.
4741,Kosak S.A.
4742,Spółdzielnia Sieg
4743,Fundacja Madajczyk-Oleksiewicz Sp. z o.o. Sp.k.
4744,Gabinety Dumin Sp. z o.o. Sp.k.
4745,Zeman S.A.
4746,FPUH Trzcionka
4747,FPUH Kapka
4748,Grupa Rubin i syn s.c.
4749,Fundacja Czopik Sp.k.
4750,Spółdzielnia Kanik-Drygała Sp. z o.o.
4751,Grupa Burnat s.c.
4752,FPUH Glica S.A.
4753,Knych Sp. z o.o. Sp.k.
4754,Spółdzielnia Szumacher-Suchta S.A.
4755,Działa Sp.j.
4756,Karpiel-Filus i syn s.c.
4757,Jędryczka i syn s.c.
4758,Stowarzyszenie Rychert-Kochanowicz s.c.
4759,PPUH Holewa-Szlufik Sp. z o.o.
4760,PPUH Zdziech-Kozok Sp. z o.o. Sp.k.
4761,Kulisz-Seidel Sp. z o.o. Sp.k.
4762,Tułacz i syn s.c.
4763,Wnuczek-Sołtysek s.c.
4764,Gabinety Augustynek-Ludwik Sp.k.
4765,Klus Sp.k.
4766,Spółdzielnia Majtyka s.c.
4767,Biegała-Walasik i syn s.c.
4768,Grupa Ofiara
4769,PPUH Szymała-Oskroba i syn s.c.
4770,Wikło s.c.
4771,Derek Sp. z o.o.
4772,Stowarzyszenie Godzik
4773,Grupa Wojtarowicz Sp. z o.o.
4774,Łabno Sp.k.
4775,Gabinety Peciak Sp.k.
4776,Grupa Dadej-Smardz s.c.
4777,Gabinety Dydo
4778,Stowarzyszenie Tondera
4779,Grupa Knych-Dziurla s.c.
4780,PPUH Denkiewicz-Huszcza Sp.k.
4781,Spółdzielnia Szczudło-Kutera Sp.k.
4782,Warchał S.A.
4783,PPUH Maślankiewicz Sp.k.
4784,Fundacja Dyszkiewicz i syn s.c.
4785,Spółdzielnia Golan-Reich s.c.
4786,Fundacja Czupryna Sp.k.
4787,Grupa Mamcarz S.A.
4788,Gabinety Zbroja
4789,PPUH Fołta
4790,FPUH Lipok-Łosiewicz Sp. z o.o. Sp.k.
4791,Grupa Frelich
4792,Gabinety Bogaczyk
4793,Miara-Piechna Sp. z o.o. Sp.k.
4794,Patrzałek-Kutera s.c.
4795,Stowarzyszenie Frydel-Klin Sp.k.
4796,Fundacja Ludwisiak Sp. z o.o. Sp.k.
4797,Stowarzyszenie Krzyżostaniak-Łokietek Sp. z o.o. Sp.k.
4798,Stowarzyszenie Urynowicz
4799,Fundacja Cyganik-Sztaba S.A.
4800,Franas-Brząkała Sp.j.
4801,Gabinety Dukat-Warmuz S.A.
4802,Stowarzyszenie Bartłomiejczyk
4803,Wojniak-Mateńko s.c.
4804,Stowarzyszenie Zapaśnik
4805,Fundacja Piekara
4806,Tomaszkiewicz s.c.
4807,Grupa Szajda
4808,Gabinety Foit
4809,Stowarzyszenie Dziurla Sp. z o.o. Sp.k.
4810,Fiedoruk Sp. z o.o.
4811,Tonder-Migoń Sp. z o.o. Sp.k.
